,R0,LatentPeriod,RemovalPeriod,HospPeriod,DeathICUPeriod,DeathNoICUPeriod
42,3.8843517176117595,5.078680833431296,4.475911602065407,7.4134687304360645,8.384113212589527,1.829614234611804
43,3.6988963044107113,3.9614915304992926,5.152354872033722,8.224216404290793,10.299647687837348,1.1871764096634352
44,2.5214780096325726,3.8273727000591804,4.177580067617799,8.714609790636619,10.932434870954667,2.8280588148933092
45,3.2801557916052912,4.883659937486672,6.121030667324471,5.950058721422522,9.58489971103663,3.071080500402805
47,5.057122226218915,2.4236078430157506,4.990699678861386,7.663745261318928,12.814654444472552,1.9779651359957295
48,4.343618289568461,5.476540349725896,4.672105283487082,8.42548993324023,9.895657207013109,3.121861504794252
49,2.236959844637266,5.380091354147451,5.155190683858979,9.197246923645228,10.393307050005324,1.813321037686555
50,4.3240839693947954,3.3744372984904705,5.825098264667635,6.628326302769534,9.261942916338608,2.7290636450023644
51,3.6149177195836835,4.395803533437409,4.1328697842891,7.290558997572454,10.18125116260205,2.351165467627084
52,3.3230779996940414,4.494030186282739,4.341883510924744,7.711451304124295,10.460271624982305,2.3416602319526265
53,4.611676288840868,4.260673765823907,4.696273971223335,7.216246478875572,10.194842340270139,1.7286850219317025
54,5.030999522495951,3.4496948461545798,3.654129076526785,9.734936575836809,8.980304680291143,0.7834191958642904
55,4.931280119116199,3.3283766320619486,4.180742140278502,7.143227906173207,10.20636177132545,0.8784698525749726
56,3.1607824767773613,3.9744459290085548,4.523779126455341,7.444453220513133,11.462195938717636,2.7093525144553174
57,3.6907876241487854,5.172729019259364,5.874389180712727,8.204389031602977,10.448635764514528,2.019458255518883
58,4.331263431403564,4.543600154594432,5.262561329001925,6.797850473923911,10.961987189071841,1.8614877553927753
59,4.975545127122359,3.629385667913894,5.193589911367544,7.604319288243736,9.762988029987373,1.5761099576776474
60,3.52082576215471,4.771698710648344,5.850897962167972,8.317453261250176,10.749900239423711,1.6948111545192481
61,3.814341023336183,1.1514573793699245,4.862628211600604,7.667139595617488,10.279267838216526,3.0469117944881394
62,2.893665025993972,5.1487657003721035,5.39046484992889,7.906613141100052,9.049089270312768,1.6647559181319733
63,2.803793375919329,2.2602862212219,4.896778247067504,7.470667887551629,10.318521004798875,0.6589352866984313
64,4.812525822394198,3.637559058596868,5.265362349399629,6.485529690819233,9.00830333655969,2.7436517755401733
65,5.356240028570823,2.880330105373856,4.417241342388418,8.321593211339238,9.367119725115208,1.7951233361352827
66,3.927989878419666,2.705318524279094,2.561182841723571,9.754933071647242,10.189328307292374,2.0313958655327764
67,5.003532897892024,5.16082678737852,4.865720837813696,8.018401630783439,10.297244273380125,3.6075783063995104
68,4.361636025047634,3.5322987986881085,6.4227481360999406,8.22526411724755,8.81076753492287,1.9794394426494928
69,3.3548802453948756,4.346503881730715,5.926215402241592,8.69272275511686,11.053985771182877,2.289183673118725
70,4.361395605508414,3.953079421120816,5.965397484591171,6.730669503453301,10.572006278300472,0.8210765087016747
71,5.538036566465969,4.477040827223122,6.236130721806218,9.702514658129605,9.295271564389116,1.7803305476490399
72,3.9641739608900486,4.076821891060256,5.0886575909614375,8.202328796422803,8.462415203550824,2.609526045208601
73,5.564643655814006,2.7170077758114304,5.197315707405596,9.631856899089108,9.855095420918568,0.44462626615875767
74,1.3802548959102556,4.99626681944714,4.38234810456565,7.266967004476011,9.55405628613884,2.2008450931157095
75,4.821902504375224,3.5062434168386876,4.683927143972951,9.818061922557824,10.113140457053023,2.1007910726448062
76,4.087047068238171,2.443418101340249,5.615771149771142,8.775155494034783,9.636883338844434,2.0412874555874394
77,3.7009926495341325,3.5718848390340874,6.203884437168816,8.55304008585236,7.99254313925499,3.037158898658243
78,4.091760776535502,5.50075979063431,4.860553724319001,8.234024454353149,9.611653061698842,2.3344385148485216
79,2.012431085399107,4.850221742113493,4.549810735148588,7.75147138192555,9.694380888931686,3.4780718983564443
80,3.780328112162488,3.651347865592141,5.000527958856598,9.200531658473873,10.633661024774058,1.0064104844059638
81,4.357112571511746,3.6507422956815714,5.601206748929115,8.140359869848046,9.30180032538895,2.135924567218348
82,5.477894044741516,3.6783649487826175,3.556145183866458,6.0329302964128475,11.678674673372566,2.0844667863899473
83,3.4817297817263526,6.076747983560841,2.703819046862762,6.882813538292997,8.088359449348243,0.9307455062449199
84,3.1915063971068123,4.381935452231553,4.449463150508416,7.814154247807252,11.311167497802625,2.956295002091346
85,3.4982429564154636,4.43004164719107,3.779287574085841,8.309998983165555,9.775681029121895,4.3246733058528175
86,4.915402117702074,5.030283454031842,4.491859802352689,7.943411511100104,10.859584872343556,1.982993925516169
87,4.3287511096596845,4.238789159026513,4.852219681182529,9.218970789793664,10.079801484058732,2.505021088273767
88,3.470239796232961,3.740957854179297,4.546751590976987,6.048898135961375,11.139555536025469,2.0845184758153272
89,4.513267433113356,3.8036501509150216,6.452467534470745,8.14358793650516,9.612638035447189,1.286415330092824
90,4.0970775493480405,3.928398740585936,5.32674476460232,6.1820207746128455,8.901379574822188,0.1792397221979838
91,4.968644990532889,3.962777763490158,5.300474359610829,8.759712295484169,11.420504287271063,1.2942265169046347
92,3.2979469061226476,4.72762954363698,5.622207144043402,7.905541285557997,9.886519354117858,0.6080416190482687
93,3.6723378534022317,4.051945885807299,3.861166882219231,8.419609972024118,10.22155847362421,3.704102078059118
94,3.6078918468678425,4.73264007721558,6.039111787420269,7.136117039410234,11.234751914044795,1.8848903060767608
95,2.5364850518678814,3.9192834198914177,4.92423571346454,9.27946493165775,8.968044757905565,1.6540806709528293
96,4.296120277064576,4.07863519031609,5.670480617241212,9.041724664058851,10.595490897639257,2.889153824787806
97,4.261055272179889,2.0017993154678924,3.9281427669598443,8.583544303011887,9.410105243537108,0.878248897144112
98,4.005113456642461,4.916327674702481,3.446241233983936,7.870482753136559,9.867830644355628,1.2331359619954476
99,3.765412866624853,4.346488475897993,5.817889658025028,8.579857285295132,10.072278965384289,2.068072269248621
100,2.5846292579495858,4.998010109859652,5.376409526097516,7.293107432012651,8.499778138553063,3.0287689914234805
101,3.579354677234641,1.1037446218063107,4.09794844564249,8.855555659020713,9.221162957179565,2.501685045168788
102,3.6572854834732307,6.088374704780728,4.130336918725305,9.64948089432392,11.35107289241314,2.248325142515882
103,3.197722730778381,3.8604103718448264,6.12543478441477,9.070610559979187,10.886191188584796,2.0781177352360163
104,3.838714288333991,5.108182816737516,3.810588107132672,7.27039753019259,9.937360422672764,2.400235855526775
105,4.404050856814538,2.960094072874469,6.642672953255963,8.361417317273103,10.243123458512892,2.201652905129255
106,5.88618590121053,4.61277390506257,4.099379265352131,6.706858456241353,9.705757494363542,0.9700277252230642
107,4.174577812831839,2.9465844368263436,5.638391925608383,8.572390311175676,11.356583385827982,2.046079221633151
108,4.2575503907227645,3.3762310393041948,4.671381524251015,8.450603412862538,9.799647422205837,0.9263113410822474
109,3.925554084233833,5.914031353866786,5.603187431082343,6.130183660467836,10.231842092134848,2.0810825429008237
110,2.0812287847009587,3.8093175992366533,4.455885997885807,6.838216156087636,11.146030144142065,1.5193520585117586
111,3.9734861245507833,4.217432873179723,4.837207093927706,7.716861103256233,9.222628515154094,4.539381622782861
112,4.060230209941026,4.8700677306887545,5.040919175395721,7.6991402528591735,11.558789184496893,1.9601056162482882
113,6.463242112485286,4.495681887972605,3.9978125442185273,6.790523064581195,8.469538590256622,0.5957604337384113
114,3.8076390352188776,4.150418905143576,5.740824345420126,8.388978729352184,11.6296421311128,1.8658197893230755
115,4.301547342333612,4.3649610024662255,4.486786433528414,8.251473608940511,9.627324416048026,2.519358745637888
116,3.9652882302947567,6.403415585238275,4.771400084659981,7.805730868021481,9.757301252174718,3.6733639461525236
117,2.8313219623804677,3.9423812029664145,4.005650625391488,7.244208499841637,8.109989828817056,1.4105476000612815
118,5.1428228145150205,4.201099046714967,2.4376663412046895,9.048707126416563,9.545205282622307,0.41757202597636
119,4.751933032686774,5.050654396007612,4.808972237399831,9.655407113088295,8.960193468973117,2.816837011430981
120,4.791031947043047,5.105525932957984,7.412615421612916,7.516438516153463,9.392353654626527,0.6194012941003488
121,3.090612545205261,5.187030305560381,5.7846042878980235,7.387833082845179,9.86268903421112,1.563844558492515
122,5.402794310936099,4.638730222029185,4.980739620265606,8.491207665411997,10.957791614472905,1.742379514489006
123,2.598148937207719,2.8569950872695165,4.737109170791732,7.641970620253014,10.207603351400627,1.9303665466998918
124,4.58685709380027,5.6334315323010955,5.022465892812046,7.860602799336766,10.307676653401113,2.6891644570743356
125,6.190455625809978,2.853654606981312,5.54711911517521,8.73965315172467,8.904480611154437,1.3163657177136123
126,3.0094636748693118,4.3026354652390335,3.819187184691155,6.090643912492707,9.11924591039727,1.7262707478332393
127,3.433702270397228,3.245724149980642,6.114321694668872,9.31830232485267,11.798725018351313,1.9857296470506114
128,4.099651365087642,3.9358616534070077,5.715381315441244,8.072680524329341,9.264798965236754,2.1495979575187882
129,3.4965243458838007,4.32876241030348,5.718185725707935,7.58850685543782,11.656208252057295,2.0978271747079225
130,2.4493365689338673,4.3213572154502735,5.438475738809728,7.910765845778551,9.756938801119134,2.4360057752225797
131,4.068562974806027,4.421920754235285,5.01961665769399,7.962429355020519,10.002287936143505,2.8438395096417373
132,2.937696286273895,5.613711269058647,5.67286123596682,6.268798696555074,11.07036516022993,2.392634115650968
133,4.473592430635182,4.453534301513979,5.591814133741378,9.494938227453236,11.271892421938656,2.4535855235092185
134,3.0805757657661967,3.755843364709351,4.645959289058976,8.041325632270619,9.889187439720912,0.41777683325352233
135,5.54993440501754,4.964087168288358,4.426398227103099,8.443002130447375,9.611756946478462,2.0502276991656805
136,3.216746707663763,5.18947048892464,5.101856295261987,8.951549770574044,9.944079551477786,2.4795075480016084
137,3.6779384837943243,2.7723921848630075,6.549020151495188,6.9788375424397,10.337957528232119,2.7289411945704503
138,4.81351721736967,4.597400069849858,3.7608929243460993,8.473471899035228,10.891303686869755,1.3076492257662058
139,2.769135683566045,4.701172742310899,3.53247473424756,7.732358909101206,10.004229858994151,1.340960725111355
140,4.22745993460413,3.702436496640008,5.164760841236517,8.846770775216493,10.618886298023154,1.4258993247164016
141,5.307142754282428,5.37570681331162,5.050887701856018,5.872772579648505,11.63835973227094,2.5364138998913432
142,2.3925167654387725,3.8499444129674734,5.173341664370408,7.900905699758731,10.381309612264785,3.0338810549242083
143,4.184633858532305,4.125576453471543,5.243953197908501,7.397179344216038,10.311652856004779,1.5925398927083985
144,4.259882794248424,3.82692817571613,4.776797745365195,8.432262950634156,8.481089174909933,2.907962313627049
145,4.78182287177731,4.015579047581467,6.489863438602082,8.470044187368202,7.369269863170937,2.123479809164594
146,2.763049289121918,2.9037249131047984,3.3990960215234844,7.292374105177974,10.388375729230168,1.8757142228375636
147,2.6795433869157237,2.5599491174057056,4.171502975219754,7.287826135823956,9.905175768719127,1.788615770182031
148,4.521941565616897,5.594505063224972,4.896745239850953,7.88933463144267,9.485217325085259,2.746611364602157
149,4.296984673233186,3.153038651681672,3.3568111888458327,7.103357772684792,10.243530204186344,2.32557781678707
150,4.250492850345877,3.0086076505436927,4.824145595567929,8.841983695452127,9.939596270803092,4.2758254276476375
151,4.346448209496976,1.8466098863962852,6.661470165728018,7.6307927995525535,11.127780250633899,1.1477753570026759
152,3.3199752784215093,3.3610382523104976,5.020886488295962,5.093011780678358,10.086110868258977,2.5181017020299756
153,4.232253697161004,2.6769102065925017,5.230700905718684,7.625177943378194,9.253076714929833,1.470798990188487
154,4.293072473298682,5.642015160136369,3.73983523482742,6.961456179156028,10.990166238959288,1.130713013011356
155,3.285648581973632,5.009817089342635,4.383638591960523,6.3687241845390545,9.782868925053798,1.9891328629650278
156,5.865774511144757,3.311849654822276,4.624803619676063,6.762573361777427,10.526536683672306,2.137352479407036
157,4.4738329209117875,6.252435805344309,4.682284903243766,8.10940847183297,9.522589293807199,4.9181735550600925
158,2.8086965027973516,4.981765486991594,6.2816437950037685,9.328640828248231,9.350173114502564,1.815854184316798
159,4.65655360863383,3.6751686164913777,5.557691060725125,8.31318447386498,10.084168230185696,0.8698212705153165
160,3.0253183297726784,1.500594285126427,3.888542043062968,7.39349661178426,10.012828643543685,2.273010717494386
162,5.158595579007404,2.610427533236404,5.4982217484967855,7.540909689781008,9.731354246690257,1.9080432173957342
163,3.1793176816482895,2.354601253043108,6.140149038521266,7.305399630836855,8.163640216229602,2.0160252822951605
164,4.963376129244322,5.0225704320096405,6.580540686568374,6.845637331767016,9.56722611641161,2.7946003829452115
165,4.412780926936498,6.439752406339273,3.9849058081721314,6.248171193248281,10.793818467143815,2.973622249427847
166,4.82206015999449,5.384272818510518,4.1891424887896616,7.610076293440555,9.702623920756894,1.4964303810922825
167,5.896792982653947,4.56390912005236,3.7424221410853837,8.158053489920132,9.753616597485452,1.849385985370067
168,3.7546118839971294,4.594754341665286,4.765980140893019,7.90337632998511,10.986376505905938,1.2338791693893292
169,3.2462638356425106,4.853415558780307,5.466358374446335,7.584033072052641,9.288026772741077,0.8719374451923061
170,3.1104855703744767,4.758928589786765,5.987334516589102,7.054253939303219,8.4571967817571,2.3098947793806346
171,3.1841897150345617,4.281191423969376,4.9240489763574775,8.608246191684968,9.839368880474506,0.7264144514034008
172,3.922898290585896,4.104201103951876,4.680152476745156,6.6828680800534155,9.515826048751263,1.585373099428137
173,4.341151974816644,3.937406872100478,5.15175799224874,8.776027913843475,9.033753680246747,1.0048260401007627
174,4.276690799330019,3.246035411133324,4.164857098369977,6.997782981073275,9.824621544101309,2.5496831862902596
175,4.827183249036024,3.719324923133226,7.089538721694773,7.247564762646965,10.491505647246784,3.8014300992664882
176,4.013001891877907,2.3070431858046145,3.3923389728819413,6.533214809384323,9.990711438432184,0.6984120171966688
177,5.453534077157316,3.90166037320525,5.184740578895725,7.498597853114363,10.306981072686238,0.1469815171024309
178,3.735343166762044,3.0114088928490825,7.02360621922964,8.97531245847798,11.813407698515423,1.8751131146499327
179,6.720169166589619,2.896410682784229,5.006799844559998,8.515628088443956,9.657121138442436,2.015697795957758
180,4.625667347765006,4.179894151153478,4.809960964998505,8.978422112028035,10.27834863464467,2.2186593067572975
181,3.1428424435837172,5.392002286344599,4.642554577189573,8.522142545933935,9.490786637400866,1.553679484765655
182,2.929107501938888,4.918316606002313,4.819608318237592,6.89633017146963,9.153640280113027,1.7993607011745683
183,4.482472415243185,2.4294993963768228,6.37284847467653,7.669210775672442,9.415092346582231,2.367510410540602
184,3.776537214674149,3.0103718634296626,2.788138088670493,7.219800870882537,9.521241428478312,3.0404308926448387
185,4.714000494092092,4.940771187988216,6.5334337012963255,9.33057490403904,10.359475797547125,0.044951229681717164
186,4.473237624573545,3.0175126064616906,3.576042847549855,6.803211353573689,12.349075786700757,1.6310605609685378
187,3.9271710873431274,3.7753668500029756,4.7333476707655855,8.89369768938911,9.28395656372416,2.2138087939410633
188,3.153206281931595,4.550052099024552,4.570755579701338,8.89295387010877,9.583374694384538,1.082023895389264
189,2.4851527753141354,3.0316555451363647,5.58855326977072,9.829620201716088,9.936876986888752,3.7311696317672993
190,3.5534850479329787,4.10537550614596,3.4018756481162526,7.590313407370503,10.395798848709747,1.3645901197712629
191,4.856398794323472,2.6659745050817953,5.462172666081943,8.712322159580163,10.263550811954785,1.958707312992717
192,4.214093744130204,3.398632356048786,7.024309623286852,10.281651836538842,11.284095793948117,2.5560220968422906
193,2.754261221288012,4.3197819341425365,3.6368259954071895,7.3823583230663035,7.573607929464792,1.4087152111981056
194,4.173180925851182,2.407006266468331,5.189706167610396,6.4649597524676405,7.613070129804328,0.1534269521955829
195,4.3853173797288365,4.440474737960399,4.3380178222033905,6.119989966092236,9.50412182798985,1.5713454730834666
196,3.116142563798867,3.980362201073319,5.425887206193035,8.712712028861331,11.09730018754371,3.0294405559270405
197,4.153725105945528,4.5524899544171475,5.0191477774157525,6.116849791941416,8.434351968394404,1.6631048732148614
198,4.058208718446,4.223914134064661,4.35851309095569,7.627680947062077,6.992367660306243,1.1535656985410214
199,2.8570297021693767,5.364140429973844,5.487872284871074,8.43731318703896,10.571179406219208,2.9256722095027214
200,4.357787360348283,4.1252245026479075,6.804348109786743,8.185175536829915,10.243657223702714,1.6692251039769472
201,4.560784526368234,3.570594458874747,4.809096208272702,8.425444864184172,8.90979159320057,1.4898391863497826
202,5.083051243175277,4.122297503032284,5.719757942148182,8.222289855800854,9.01446039927907,2.1494560896633095
203,5.053802052034903,4.543298029036388,3.7067270421288363,9.278865813313393,9.030256280365325,2.7707502096187873
204,2.622330632042909,4.048860070325705,4.043563623181991,7.047683619261203,10.110535317473941,4.3817135317325455
205,3.062174960084877,4.040591691203883,5.472406277880378,7.3230048615414685,9.373684723816993,2.827236107657423
206,4.51503526720866,3.298008312193245,6.484116028535965,7.227340554729176,10.49406391897552,3.1598399663883443
207,4.513785950912209,3.337099082449052,5.35561334878566,8.83019181186261,7.145373337095609,1.4940338010121446
208,4.515047686306048,2.5973947282003067,4.6869419694768455,8.900398588395063,9.1431481348722,0.9741318940305237
209,7.852731490654721,5.749576743186939,4.999291405423354,8.451225319318509,8.873946039088949,2.062331349619123
210,4.570890510693167,2.7561367646087147,3.7495922660302825,9.183493666889929,9.743659321627508,2.1071699152595964
211,5.135565640180599,3.3070948022040927,5.604515326355367,6.821959132623619,9.461952241509861,0.9214872586354028
212,4.954001763493203,3.2815927344308027,5.88233306232341,9.667224111551137,10.797843779895766,1.8247054700959873
213,4.651391251305798,4.8949243769444415,4.54790966716692,9.523238621712258,8.140663228339942,2.399317601719131
214,3.6847307553596544,3.705050321707972,4.529957852240498,8.735621997245747,10.045491476330753,2.36039339501808
215,4.758969220493268,5.247742072673734,5.265878229652048,9.78179890877106,10.558336423211706,2.5042878533842723
216,3.227174785462428,3.3265093757561317,4.563280263959404,6.343376792322227,11.856647436561955,2.2909647301374427
217,3.763181393259991,4.278994162223802,4.933867385374177,7.475551863737348,9.518234028906525,1.4929913407299442
218,3.5146364521708966,3.164652946740243,7.099721789166516,7.264696539318048,10.324458604352516,1.486099373351157
219,4.081874139386323,6.145149127773388,4.752974299254003,8.721479323757343,8.196137207437635,0.801048602006124
220,6.314658566673509,2.812401580970487,4.641659847978778,6.949859260397854,7.608043795686976,3.784775039185095
221,2.132734807408252,4.309820710227028,4.352458194364841,8.757495149337485,10.8447743757817,2.013450364619293
222,4.686260190374513,4.633776880932098,5.744191971499937,9.370536143996713,9.99443970635193,1.7751469442051482
223,2.3872841288103483,4.4137990974514985,4.818775826781897,8.695202900083999,11.178512689798422,1.0712079185475414
224,3.5280681342105664,3.814712341122292,4.350626961678574,8.283751023661502,8.62659711103025,4.935657902327778
225,5.088950596967366,3.8701793002665736,6.321304032273012,7.012126659099251,10.519902139528753,0.9266719677771045
226,4.064280019095463,4.04381147197911,6.419603004513637,7.1531490338746355,11.868817840543853,1.5711520743939267
227,2.922255222070694,3.8529979983715115,4.399576434261295,9.249618905296666,10.419705608357265,2.4158368362860605
228,3.284696290740032,4.96387911679491,3.1334600486393835,8.779349003905333,10.276581505591048,2.600212965744278
229,4.679597748934675,6.210523001591351,6.007513689836922,7.960980480622456,10.00855608082435,2.957932055215684
230,3.2696333682828636,3.4425082149921664,4.315370174239996,7.582090454234109,8.429118542874088,3.807608507769263
231,4.216458589581975,2.630197020420922,5.790625599162769,5.974192126888623,11.355572935710349,2.5061576554607123
232,4.045571839903814,3.911717951648745,3.0298961822881645,6.929147581315561,9.389142360194935,0.9439692000333324
233,3.348399652394183,6.579709337654318,5.892597338299309,9.911419087139723,10.504483256383017,1.7430548748782184
234,6.143944089325325,3.196325432030269,3.7888280707192186,6.7195444289975335,8.436965693428746,2.307832372513885
235,4.633919022318011,5.6391168054440675,5.730764119066524,8.18947982122108,8.82054033549222,4.068226041505824
236,1.9748574133423928,5.677700814076441,5.0142730678364344,9.007443973195198,11.435087399222235,0.602194521575703
237,4.186454314769428,3.4464117582920055,4.046060580603355,6.745077331997708,9.652697711042157,3.2025765052252275
238,3.338213535231612,4.5689830791852755,4.59296368707322,8.184710474781083,11.453275476042545,2.1799143695464167
239,4.852433334796224,5.628396623128538,5.686318456956701,8.937915537510655,9.921769340941482,2.8378305352294806
240,3.2074792615672996,3.620872259012513,5.105894453115234,8.012499321907251,8.158102227042143,1.898005283364068
241,3.885263558533101,3.796419639897638,5.584412980472484,10.868403055666768,10.892067599731721,1.1575673698736737
242,4.504987278980457,3.418319086051356,6.976440584515485,6.331400741121804,9.410107682244393,2.750872779401332
243,4.865755194170122,2.985243269307133,3.4357583882889484,9.05872852988388,10.698688813517043,2.654431027105621
244,2.7997035929442236,3.350722454933993,6.617212574968624,7.8271982626035355,10.025210867540082,2.972056965739722
245,3.6654987641590515,2.7760597332377435,5.104355937523213,8.771920154836675,8.45688177205713,1.9866953646213648
246,3.525054688839044,4.034083468259226,4.101215951676872,8.441307151699245,10.164294765370569,1.4001779766801508
247,3.3466707674262883,3.230026768941358,3.66968637426101,7.266843802890003,12.1962231421528,0.44121300497615845
248,5.765454240281096,4.233785911790748,4.810879609222966,8.22899639245934,10.492986458514459,2.8193732681394064
249,4.404981710960955,2.444104353796373,5.92165011192446,6.142098548601712,9.942482246994537,2.423889482443986
250,2.7391160456649546,4.330880232214457,4.872450879622466,8.603247500571394,11.075343401956898,1.0342173671360406
251,4.917861947054776,4.833528961608924,6.511154930247347,8.298158465990525,10.210668465203112,1.4614263267033758
252,6.122156197012633,2.0062643574285444,3.548824309948441,8.638660168643103,10.209534230262795,1.5332411880485595
253,5.032465260551147,4.374056569847572,4.987911052153946,9.05811832508715,8.908374827840898,0.5170155680175819
254,2.4806300340459866,5.227668992473292,3.7476065555868807,8.367619840209711,10.233848025789598,1.1823176033948664
255,3.5157659271337485,2.7903589813087946,5.363631882624968,8.148089419798277,11.035443416416944,0.8661696431936459
256,5.2669111491866225,5.672572386837704,5.8868873900973,7.118931663338707,9.163937847899975,1.5875209881120633
257,3.292330534381219,4.419019009366045,4.579238206318947,7.287779236350949,11.424495821246948,1.2613025016704373
258,4.443819428146228,3.294988144241591,2.3957861433728658,9.186734620177331,9.908293975854875,0.37299507913325125
259,4.774634053429336,3.9442309223422938,5.198948146796495,9.436335405705979,9.11223048846146,4.022590230569481
260,3.073069528421917,4.558326912521722,5.43673855173351,7.761889563687946,10.997632076920244,3.2525407310292307
261,3.9404746439382,4.076005391412411,5.404294754961698,8.046002747253274,9.713205764261732,1.2209805784800145
262,0.7587326599309274,4.538755992446369,6.235782191822154,7.095385625006234,10.759514887486107,2.27242139665361
263,2.9756123586657104,3.0793264069206336,3.928946320350951,9.172756845267445,9.708241367741463,2.417465089821295
264,3.7474318486068396,4.169360824036078,5.68021610545045,8.665416823691778,9.940173856470096,3.191085854773477
265,2.7522168180351505,2.58628550309502,6.192507512477975,9.941217436463749,10.493560204334292,1.1813949733399214
266,5.632411303931635,3.8887739386513,3.221412415993483,7.121676922820261,10.290897057590007,3.092106783982426
267,2.5698586220393675,3.09609235853521,5.319651825918977,7.621992100981783,8.004468219548261,1.452094695793065
268,3.559955513303016,3.264470057410233,4.495820168992329,8.231445922525573,8.878756259905607,0.6641375958313867
269,4.130740577286091,5.236093175210438,4.918477326898354,8.64648953772577,10.929409984790816,2.7241365593144975
270,5.441273289066116,5.091310120594269,5.347676483538336,7.784332362452368,9.867863411098453,3.290758424122428
271,2.5641378488205606,4.609138120907177,4.512771435886448,7.127038909546299,9.476268697228578,4.587908973530684
